LineId,Date,Time,Level,Component,Content,EventId,EventTemplate
876,17/06/09,20:10:57,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '-337', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
877,17/06/09,20:10:57,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '-343', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
878,17/06/09,20:10:57,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '-342', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
879,17/06/09,20:10:57,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '-343', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
880,17/06/09,20:10:57,INFO,output.FileOutputCommitter,"['Saved', 'output', 'of', 'task', '<*>', 'to', 'hdfs', ':', '//', '<*>', '<*>']",619b6cc6,Saved output of task <*> to hdfs : // <*> <*>
881,17/06/09,20:10:57,INFO,output.FileOutputCommitter,"['Saved', 'output', 'of', 'task', ""'attempt_201706092018_0024_m_000004_1026'"", 'to', 'hdfs', ':', '//', '<*>', '/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000004']",619b6cc6,Saved output of task <*> to hdfs : // <*> <*>
882,17/06/09,20:10:57,INFO,output.FileOutputCommitter,"['Saved', 'output', 'of', 'task', ""'attempt_201706092018_0024_m_000002_998'"", 'to', 'hdfs', ':', '//', '<*>', '/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000002']",619b6cc6,Saved output of task <*> to hdfs : // <*> <*>
883,17/06/09,20:10:57,INFO,output.FileOutputCommitter,"['Saved', 'output', 'of', 'task', ""'attempt_201706092018_0024_m_000000_970'"", 'to', 'hdfs', ':', '//', '<*>', '/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000000']",619b6cc6,Saved output of task <*> to hdfs : // <*> <*>
884,17/06/09,20:10:57,INFO,output.FileOutputCommitter,"['Saved', 'output', 'of', 'task', ""'attempt_201706092018_0024_m_000001_984'"", 'to', 'hdfs', ':', '//', '<*>', '/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000001']",619b6cc6,Saved output of task <*> to hdfs : // <*> <*>
885,17/06/09,20:10:57,INFO,mapred.SparkHadoopMapRedUtil,"['<*>', ':', 'Committed']",b8ef02ec,<*> : Committed
886,17/06/09,20:10:57,INFO,mapred.SparkHadoopMapRedUtil,"['attempt_201706092018_0024_m_000002_998', ':', 'Committed']",b8ef02ec,<*> : Committed
887,17/06/09,20:10:57,INFO,mapred.SparkHadoopMapRedUtil,"['attempt_201706092018_0024_m_000003_1012', ':', 'Committed']",b8ef02ec,<*> : Committed
888,17/06/09,20:10:57,INFO,mapred.SparkHadoopMapRedUtil,"['attempt_201706092018_0024_m_000001_984', ':', 'Committed']",b8ef02ec,<*> : Committed
889,17/06/09,20:10:57,INFO,mapred.SparkHadoopMapRedUtil,"['attempt_201706092018_0024_m_000000_970', ':', 'Committed']",b8ef02ec,<*> : Committed
890,17/06/09,20:10:57,INFO,executor.Executor,"['Finished', 'task', '3.0', 'in', 'stage', '24.0', '(TID', '1012).', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver
891,17/06/09,20:10:57,INFO,executor.Executor,"['Finished', 'task', '4.0', 'in', 'stage', '24.0', '(TID', '1026).', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver
892,17/06/09,20:10:57,INFO,executor.Executor,"['Finished', 'task', '1.0', 'in', 'stage', '24.0', '(TID', '984).', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver
893,17/06/09,20:10:57,INFO,executor.Executor,"['Finished', 'task', '2.0', 'in', 'stage', '24.0', '(TID', '998).', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver
894,17/06/09,20:10:57,INFO,executor.Executor,"['Finished', 'task', '0.0', 'in', 'stage', '24.0', '(TID', '970).', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver
895,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,"['Got', 'assigned', 'task', '<*>']",9ba7fdc2,Got assigned task <*>
896,17/06/09,20:10:57,INFO,executor.Executor,"['Running', 'task', '40.0', 'in', 'stage', '24.0', '(TID', '1125)']",ae0572db,Running task <*> in stage <*> (TID <*>
897,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,"['Got', 'assigned', 'task', '<*>']",9ba7fdc2,Got assigned task <*>
898,17/06/09,20:10:57,INFO,executor.Executor,"['Running', 'task', '41.0', 'in', 'stage', '24.0', '(TID', '1126)']",ae0572db,Running task <*> in stage <*> (TID <*>
899,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,"['Got', 'assigned', 'task', '<*>']",9ba7fdc2,Got assigned task <*>
900,17/06/09,20:10:57,INFO,executor.Executor,"['Running', 'task', '42.0', 'in', 'stage', '24.0', '(TID', '1127)']",ae0572db,Running task <*> in stage <*> (TID <*>
901,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,"['Got', 'assigned', 'task', '<*>']",9ba7fdc2,Got assigned task <*>
902,17/06/09,20:10:57,INFO,executor.Executor,"['Running', 'task', '43.0', 'in', 'stage', '24.0', '(TID', '1128)']",ae0572db,Running task <*> in stage <*> (TID <*>
903,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,"['Got', 'assigned', 'task', '<*>']",9ba7fdc2,Got assigned task <*>
904,17/06/09,20:10:57,INFO,executor.Executor,"['Running', 'task', '44.0', 'in', 'stage', '24.0', '(TID', '1129)']",ae0572db,Running task <*> in stage <*> (TID <*>
905,17/06/09,20:10:57,INFO,storage.BlockManager,"['Found', 'block', 'rdd_11_0', 'locally']",d7f24216,Found block <*> locally
906,17/06/09,20:10:57,INFO,storage.BlockManager,"['Found', 'block', 'rdd_11_1', 'locally']",d7f24216,Found block <*> locally
907,17/06/09,20:10:57,INFO,storage.BlockManager,"['Found', 'block', 'rdd_11_2', 'locally']",d7f24216,Found block <*> locally
908,17/06/09,20:10:57,INFO,storage.BlockManager,"['Found', 'block', 'rdd_11_3', 'locally']",d7f24216,Found block <*> locally
909,17/06/09,20:10:57,INFO,storage.BlockManager,"['Found', 'block', 'rdd_11_4', 'locally']",d7f24216,Found block <*> locally
910,17/06/09,20:10:57,INFO,output.FileOutputCommitter,"['File', 'Output', 'Committer', 'Algorithm', 'version', 'is', '<*>']",24f60e3d,File Output Committer Algorithm version is <*>
911,17/06/09,20:10:57,INFO,output.FileOutputCommitter,"['File', 'Output', 'Committer', 'Algorithm', 'version', 'is', '<*>']",24f60e3d,File Output Committer Algorithm version is <*>
912,17/06/09,20:10:57,INFO,output.FileOutputCommitter,"['File', 'Output', 'Committer', 'Algorithm', 'version', 'is', '<*>']",24f60e3d,File Output Committer Algorithm version is <*>
913,17/06/09,20:10:57,INFO,output.FileOutputCommitter,"['File', 'Output', 'Committer', 'Algorithm', 'version', 'is', '<*>']",24f60e3d,File Output Committer Algorithm version is <*>
914,17/06/09,20:10:57,INFO,output.FileOutputCommitter,"['File', 'Output', 'Committer', 'Algorithm', 'version', 'is', '<*>']",24f60e3d,File Output Committer Algorithm version is <*>
915,17/06/09,20:10:57,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '-397', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
916,17/06/09,20:10:57,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '-405', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
917,17/06/09,20:10:57,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '-400', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
918,17/06/09,20:10:57,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '-390', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
919,17/06/09,20:10:57,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '-398', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
920,17/06/09,20:10:57,INFO,output.FileOutputCommitter,"['Saved', 'output', 'of', 'task', ""'attempt_201706092018_0024_m_000044_1129'"", 'to', 'hdfs', ':', '//', '<*>', '/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000044']",619b6cc6,Saved output of task <*> to hdfs : // <*> <*>
921,17/06/09,20:10:57,INFO,mapred.SparkHadoopMapRedUtil,"['attempt_201706092018_0024_m_000044_1129', ':', 'Committed']",b8ef02ec,<*> : Committed
922,17/06/09,20:10:57,INFO,output.FileOutputCommitter,"['Saved', 'output', 'of', 'task', ""'attempt_201706092018_0024_m_000043_1128'"", 'to', 'hdfs', ':', '//', '<*>', '/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000043']",619b6cc6,Saved output of task <*> to hdfs : // <*> <*>
923,17/06/09,20:10:57,INFO,output.FileOutputCommitter,"['Saved', 'output', 'of', 'task', ""'attempt_201706092018_0024_m_000040_1125'"", 'to', 'hdfs', ':', '//', '<*>', '/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000040']",619b6cc6,Saved output of task <*> to hdfs : // <*> <*>
924,17/06/09,20:10:57,INFO,mapred.SparkHadoopMapRedUtil,"['attempt_201706092018_0024_m_000043_1128', ':', 'Committed']",b8ef02ec,<*> : Committed
925,17/06/09,20:10:57,INFO,mapred.SparkHadoopMapRedUtil,"['attempt_201706092018_0024_m_000040_1125', ':', 'Committed']",b8ef02ec,<*> : Committed
926,17/06/09,20:10:57,INFO,output.FileOutputCommitter,"['Saved', 'output', 'of', 'task', ""'attempt_201706092018_0024_m_000042_1127'"", 'to', 'hdfs', ':', '//', '<*>', '/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000042']",619b6cc6,Saved output of task <*> to hdfs : // <*> <*>
927,17/06/09,20:10:57,INFO,mapred.SparkHadoopMapRedUtil,"['attempt_201706092018_0024_m_000042_1127', ':', 'Committed']",b8ef02ec,<*> : Committed
928,17/06/09,20:10:57,INFO,output.FileOutputCommitter,"['Saved', 'output', 'of', 'task', ""'attempt_201706092018_0024_m_000041_1126'"", 'to', 'hdfs', ':', '//', '<*>', '/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000041']",619b6cc6,Saved output of task <*> to hdfs : // <*> <*>
929,17/06/09,20:10:57,INFO,mapred.SparkHadoopMapRedUtil,"['attempt_201706092018_0024_m_000041_1126', ':', 'Committed']",b8ef02ec,<*> : Committed
930,17/06/09,20:10:57,INFO,executor.Executor,"['Finished', 'task', '44.0', 'in', 'stage', '24.0', '(TID', '1129).', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver
931,17/06/09,20:10:57,INFO,executor.Executor,"['Finished', 'task', '43.0', 'in', 'stage', '24.0', '(TID', '1128).', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver
932,17/06/09,20:10:57,INFO,executor.Executor,"['Finished', 'task', '40.0', 'in', 'stage', '24.0', '(TID', '1125).', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver
933,17/06/09,20:10:57,INFO,executor.Executor,"['Finished', 'task', '42.0', 'in', 'stage', '24.0', '(TID', '1127).', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver
934,17/06/09,20:10:57,INFO,executor.Executor,"['Finished', 'task', '41.0', 'in', 'stage', '24.0', '(TID', '1126).', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver
935,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,"['Got', 'assigned', 'task', '<*>']",9ba7fdc2,Got assigned task <*>
936,17/06/09,20:10:57,INFO,executor.Executor,"['Running', 'task', '80.0', 'in', 'stage', '24.0', '(TID', '1135)']",ae0572db,Running task <*> in stage <*> (TID <*>
937,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,"['Got', 'assigned', 'task', '<*>']",9ba7fdc2,Got assigned task <*>
938,17/06/09,20:10:57,INFO,executor.Executor,"['Running', 'task', '81.0', 'in', 'stage', '24.0', '(TID', '1136)']",ae0572db,Running task <*> in stage <*> (TID <*>
939,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,"['Got', 'assigned', 'task', '<*>']",9ba7fdc2,Got assigned task <*>
940,17/06/09,20:10:57,INFO,executor.Executor,"['Running', 'task', '82.0', 'in', 'stage', '24.0', '(TID', '1137)']",ae0572db,Running task <*> in stage <*> (TID <*>
941,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,"['Got', 'assigned', 'task', '<*>']",9ba7fdc2,Got assigned task <*>
942,17/06/09,20:10:57,INFO,executor.Executor,"['Running', 'task', '83.0', 'in', 'stage', '24.0', '(TID', '1138)']",ae0572db,Running task <*> in stage <*> (TID <*>
943,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,"['Got', 'assigned', 'task', '<*>']",9ba7fdc2,Got assigned task <*>
944,17/06/09,20:10:57,INFO,executor.Executor,"['Running', 'task', '84.0', 'in', 'stage', '24.0', '(TID', '1141)']",ae0572db,Running task <*> in stage <*> (TID <*>
945,17/06/09,20:10:57,INFO,storage.BlockManager,"['Found', 'block', 'rdd_16_0', 'locally']",d7f24216,Found block <*> locally
946,17/06/09,20:10:57,INFO,storage.BlockManager,"['Found', 'block', 'rdd_16_1', 'locally']",d7f24216,Found block <*> locally
947,17/06/09,20:10:57,INFO,storage.BlockManager,"['Found', 'block', 'rdd_16_2', 'locally']",d7f24216,Found block <*> locally
948,17/06/09,20:10:57,INFO,storage.BlockManager,"['Found', 'block', 'rdd_16_3', 'locally']",d7f24216,Found block <*> locally
949,17/06/09,20:10:57,INFO,storage.BlockManager,"['Found', 'block', 'rdd_16_4', 'locally']",d7f24216,Found block <*> locally
950,17/06/09,20:10:57,INFO,output.FileOutputCommitter,"['File', 'Output', 'Committer', 'Algorithm', 'version', 'is', '<*>']",24f60e3d,File Output Committer Algorithm version is <*>
951,17/06/09,20:10:57,INFO,output.FileOutputCommitter,"['File', 'Output', 'Committer', 'Algorithm', 'version', 'is', '<*>']",24f60e3d,File Output Committer Algorithm version is <*>
952,17/06/09,20:10:57,INFO,output.FileOutputCommitter,"['File', 'Output', 'Committer', 'Algorithm', 'version', 'is', '<*>']",24f60e3d,File Output Committer Algorithm version is <*>
953,17/06/09,20:10:57,INFO,output.FileOutputCommitter,"['File', 'Output', 'Committer', 'Algorithm', 'version', 'is', '<*>']",24f60e3d,File Output Committer Algorithm version is <*>
954,17/06/09,20:10:57,INFO,output.FileOutputCommitter,"['File', 'Output', 'Committer', 'Algorithm', 'version', 'is', '<*>']",24f60e3d,File Output Committer Algorithm version is <*>
955,17/06/09,20:10:57,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '-87', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
956,17/06/09,20:10:57,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '-79', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
957,17/06/09,20:10:57,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '-86', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
958,17/06/09,20:10:57,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '-81', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
959,17/06/09,20:10:57,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '-83', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
960,17/06/09,20:10:58,INFO,output.FileOutputCommitter,"['Saved', 'output', 'of', 'task', ""'attempt_201706092018_0024_m_000083_1138'"", 'to', 'hdfs', ':', '//', '<*>', '/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000083']",619b6cc6,Saved output of task <*> to hdfs : // <*> <*>
961,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,"['attempt_201706092018_0024_m_000083_1138', ':', 'Committed']",b8ef02ec,<*> : Committed
962,17/06/09,20:10:58,INFO,output.FileOutputCommitter,"['Saved', 'output', 'of', 'task', ""'attempt_201706092018_0024_m_000084_1141'"", 'to', 'hdfs', ':', '//', '<*>', '/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000084']",619b6cc6,Saved output of task <*> to hdfs : // <*> <*>
963,17/06/09,20:10:58,INFO,output.FileOutputCommitter,"['Saved', 'output', 'of', 'task', ""'attempt_201706092018_0024_m_000080_1135'"", 'to', 'hdfs', ':', '//', '<*>', '/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000080']",619b6cc6,Saved output of task <*> to hdfs : // <*> <*>
964,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,"['attempt_201706092018_0024_m_000084_1141', ':', 'Committed']",b8ef02ec,<*> : Committed
965,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,"['attempt_201706092018_0024_m_000080_1135', ':', 'Committed']",b8ef02ec,<*> : Committed
966,17/06/09,20:10:58,INFO,output.FileOutputCommitter,"['Saved', 'output', 'of', 'task', ""'attempt_201706092018_0024_m_000082_1137'"", 'to', 'hdfs', ':', '//', '<*>', '/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000082']",619b6cc6,Saved output of task <*> to hdfs : // <*> <*>
967,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,"['attempt_201706092018_0024_m_000082_1137', ':', 'Committed']",b8ef02ec,<*> : Committed
968,17/06/09,20:10:58,INFO,output.FileOutputCommitter,"['Saved', 'output', 'of', 'task', ""'attempt_201706092018_0024_m_000081_1136'"", 'to', 'hdfs', ':', '//', '<*>', '/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000081']",619b6cc6,Saved output of task <*> to hdfs : // <*> <*>
969,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,"['attempt_201706092018_0024_m_000081_1136', ':', 'Committed']",b8ef02ec,<*> : Committed
970,17/06/09,20:10:58,INFO,executor.Executor,"['Finished', 'task', '83.0', 'in', 'stage', '24.0', '(TID', '1138).', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver
971,17/06/09,20:10:58,INFO,executor.Executor,"['Finished', 'task', '84.0', 'in', 'stage', '24.0', '(TID', '1141).', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver
972,17/06/09,20:10:58,INFO,executor.Executor,"['Finished', 'task', '80.0', 'in', 'stage', '24.0', '(TID', '1135).', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver
973,17/06/09,20:10:58,INFO,executor.Executor,"['Finished', 'task', '82.0', 'in', 'stage', '24.0', '(TID', '1137).', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver
974,17/06/09,20:10:58,INFO,executor.Executor,"['Finished', 'task', '81.0', 'in', 'stage', '24.0', '(TID', '1136).', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver
975,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,"['Got', 'assigned', 'task', '<*>']",9ba7fdc2,Got assigned task <*>
976,17/06/09,20:10:58,INFO,executor.Executor,"['Running', 'task', '120.0', 'in', 'stage', '24.0', '(TID', '1145)']",ae0572db,Running task <*> in stage <*> (TID <*>
977,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,"['Got', 'assigned', 'task', '<*>']",9ba7fdc2,Got assigned task <*>
978,17/06/09,20:10:58,INFO,executor.Executor,"['Running', 'task', '121.0', 'in', 'stage', '24.0', '(TID', '1146)']",ae0572db,Running task <*> in stage <*> (TID <*>
979,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,"['Got', 'assigned', 'task', '<*>']",9ba7fdc2,Got assigned task <*>
980,17/06/09,20:10:58,INFO,executor.Executor,"['Running', 'task', '122.0', 'in', 'stage', '24.0', '(TID', '1147)']",ae0572db,Running task <*> in stage <*> (TID <*>
981,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,"['Got', 'assigned', 'task', '<*>']",9ba7fdc2,Got assigned task <*>
982,17/06/09,20:10:58,INFO,executor.Executor,"['Running', 'task', '123.0', 'in', 'stage', '24.0', '(TID', '1150)']",ae0572db,Running task <*> in stage <*> (TID <*>
983,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,"['Got', 'assigned', 'task', '<*>']",9ba7fdc2,Got assigned task <*>
984,17/06/09,20:10:58,INFO,executor.Executor,"['Running', 'task', '124.0', 'in', 'stage', '24.0', '(TID', '1151)']",ae0572db,Running task <*> in stage <*> (TID <*>
985,17/06/09,20:10:58,INFO,storage.BlockManager,"['Found', 'block', 'rdd_21_4', 'locally']",d7f24216,Found block <*> locally
986,17/06/09,20:10:58,INFO,storage.BlockManager,"['Found', 'block', 'rdd_21_1', 'locally']",d7f24216,Found block <*> locally
987,17/06/09,20:10:58,INFO,storage.BlockManager,"['Found', 'block', 'rdd_21_0', 'locally']",d7f24216,Found block <*> locally
988,17/06/09,20:10:58,INFO,storage.BlockManager,"['Found', 'block', 'rdd_21_2', 'locally']",d7f24216,Found block <*> locally
989,17/06/09,20:10:58,INFO,storage.BlockManager,"['Found', 'block', 'rdd_21_3', 'locally']",d7f24216,Found block <*> locally
990,17/06/09,20:10:58,INFO,output.FileOutputCommitter,"['File', 'Output', 'Committer', 'Algorithm', 'version', 'is', '<*>']",24f60e3d,File Output Committer Algorithm version is <*>
991,17/06/09,20:10:58,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '-82', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
992,17/06/09,20:10:58,INFO,output.FileOutputCommitter,"['Saved', 'output', 'of', 'task', ""'attempt_201706092018_0024_m_000124_1151'"", 'to', 'hdfs', ':', '//', '<*>', '/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000124']",619b6cc6,Saved output of task <*> to hdfs : // <*> <*>
993,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,"['attempt_201706092018_0024_m_000124_1151', ':', 'Committed']",b8ef02ec,<*> : Committed
994,17/06/09,20:10:58,INFO,executor.Executor,"['Finished', 'task', '124.0', 'in', 'stage', '24.0', '(TID', '1151).', '<*>', 'bytes', 'result', 'sent', 'to', 'driver']",33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver
995,17/06/09,20:10:58,INFO,output.FileOutputCommitter,"['File', 'Output', 'Committer', 'Algorithm', 'version', 'is', '<*>']",24f60e3d,File Output Committer Algorithm version is <*>
996,17/06/09,20:10:58,INFO,output.FileOutputCommitter,"['File', 'Output', 'Committer', 'Algorithm', 'version', 'is', '<*>']",24f60e3d,File Output Committer Algorithm version is <*>
997,17/06/09,20:10:58,INFO,output.FileOutputCommitter,"['File', 'Output', 'Committer', 'Algorithm', 'version', 'is', '<*>']",24f60e3d,File Output Committer Algorithm version is <*>
998,17/06/09,20:10:58,INFO,output.FileOutputCommitter,"['File', 'Output', 'Committer', 'Algorithm', 'version', 'is', '<*>']",24f60e3d,File Output Committer Algorithm version is <*>
999,17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,"['Got', 'assigned', 'task', '<*>']",9ba7fdc2,Got assigned task <*>
1000,17/06/09,20:10:58,INFO,executor.Executor,"['Running', 'task', '160.0', 'in', 'stage', '24.0', '(TID', '1155)']",ae0572db,Running task <*> in stage <*> (TID <*>
1001,17/06/09,20:10:58,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '-102', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
1002,17/06/09,20:10:58,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '-112', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
1003,17/06/09,20:10:58,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '-107', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
1004,17/06/09,20:10:58,INFO,python.PythonRunner,"['Times', ':', 'total', '=', '<*>', ',', 'boot', '=', '-116', ',', 'init', '=', '<*>', ',', 'finish', '=', '<*>']",a3651f68,"Times : total = <*> , boot = <*> , init = <*> , finish = <*>"
1005,17/06/09,20:10:58,INFO,output.FileOutputCommitter,"['Saved', 'output', 'of', 'task', ""'attempt_201706092018_0024_m_000120_1145'"", 'to', 'hdfs', ':', '//', '<*>', '/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000120']",619b6cc6,Saved output of task <*> to hdfs : // <*> <*>
1006,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,"['attempt_201706092018_0024_m_000120_1145', ':', 'Committed']",b8ef02ec,<*> : Committed
1007,17/06/09,20:10:58,INFO,output.FileOutputCommitter,"['Saved', 'output', 'of', 'task', ""'attempt_201706092018_0024_m_000122_1147'"", 'to', 'hdfs', ':', '//', '<*>', '/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000122']",619b6cc6,Saved output of task <*> to hdfs : // <*> <*>
