LineId,Time,Program,Content,EventId,EventTemplate
924,10.30 21:14:05,YodaoDict.exe,"['<*>', 'error', ':', 'A', 'connection', 'request', 'was', 'canceled', 'before', 'the', 'completion.']",cb4cfc43,<*> error : A connection request was canceled before the completion.
925,10.30 21:14:05,YodaoDict.exe,"['<*>', 'error', ':', 'A', 'connection', 'request', 'was', 'canceled', 'before', 'the', 'completion.']",cb4cfc43,<*> error : A connection request was canceled before the completion.
926,10.30 21:14:05,YodaoDict.exe,"['<*>', 'error', ':', 'A', 'connection', 'request', 'was', 'canceled', 'before', 'the', 'completion.']",cb4cfc43,<*> error : A connection request was canceled before the completion.
927,10.30 21:14:16,YodaoDict.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
928,10.30 21:14:57,YodaoDict.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
929,10.30 21:14:59,YodaoDict.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
930,10.30 21:15:27,YodaoDict.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
931,10.30 21:16:30,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
932,10.30 21:16:40,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
933,10.30 21:16:41,YodaoDict.exe,"['<*>', 'error', ':', 'A', 'connection', 'request', 'was', 'canceled', 'before', 'the', 'completion.']",cb4cfc43,<*> error : A connection request was canceled before the completion.
934,10.30 21:16:41,YodaoDict.exe,"['<*>', 'error', ':', 'A', 'connection', 'request', 'was', 'canceled', 'before', 'the', 'completion.']",cb4cfc43,<*> error : A connection request was canceled before the completion.
935,10.30 21:16:41,YodaoDict.exe,"['<*>', 'error', ':', 'A', 'connection', 'request', 'was', 'canceled', 'before', 'the', 'completion.']",cb4cfc43,<*> error : A connection request was canceled before the completion.
936,10.30 21:16:41,YodaoDict.exe,"['<*>', 'error', ':', 'A', 'connection', 'request', 'was', 'canceled', 'before', 'the', 'completion.']",cb4cfc43,<*> error : A connection request was canceled before the completion.
937,10.30 21:17:51,YodaoDict.exe,"['<*>', 'error', ':', 'A', 'connection', 'request', 'was', 'canceled', 'before', 'the', 'completion.']",cb4cfc43,<*> error : A connection request was canceled before the completion.
938,10.30 21:17:57,YodaoDict.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
939,10.30 21:18:27,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
940,10.30 21:19:15,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
941,10.30 21:19:15,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
942,10.30 21:19:16,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
943,10.30 21:19:19,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
944,10.30 21:19:19,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
945,10.30 21:19:19,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
946,10.30 21:19:19,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
947,10.30 21:19:20,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
948,10.30 21:19:21,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
949,10.30 21:19:21,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
950,10.30 21:19:21,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
951,10.30 21:19:22,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
952,10.30 21:19:22,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
953,10.30 21:19:29,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
954,10.30 21:19:29,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
955,10.30 21:19:32,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
956,10.30 21:19:34,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
957,10.30 21:19:34,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
958,10.30 21:20:30,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
959,10.30 21:20:31,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
960,10.30 21:21:33,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
961,10.30 21:21:33,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
962,10.30 21:21:33,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
963,10.30 21:21:33,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
964,10.30 21:21:33,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
965,10.30 21:21:33,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
966,10.30 21:21:33,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
967,10.30 21:21:34,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
968,10.30 21:21:34,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
969,10.30 21:21:35,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
970,10.30 21:21:35,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
971,10.30 21:21:36,chrome.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
972,10.30 21:21:36,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
973,10.30 21:21:48,chrome.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
974,07.26 13:30:34,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
975,07.26 13:30:34,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
976,07.26 13:30:34,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
977,07.26 13:30:39,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(629', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
978,07.26 13:30:43,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
979,07.26 13:30:44,SogouCloud.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
980,07.26 13:30:45,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
981,07.26 13:30:45,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
982,07.26 13:30:45,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
983,07.26 13:30:45,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
984,07.26 13:30:48,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
985,07.26 13:30:48,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
986,07.26 13:30:48,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
987,07.26 13:30:49,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
988,07.26 13:30:49,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
989,07.26 13:30:49,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
990,07.26 13:30:50,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
991,07.26 13:30:50,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
992,07.26 13:30:57,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
993,07.26 13:30:58,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
994,07.26 13:31:09,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
995,07.26 13:31:09,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
996,07.26 13:31:09,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
997,07.26 13:31:09,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
998,07.26 13:31:09,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
999,07.26 13:31:09,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1000,07.26 13:31:09,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1001,07.26 13:31:12,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1002,07.26 13:31:13,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1003,07.26 13:31:21,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1004,07.26 13:31:23,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(348', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1005,07.26 13:31:28,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1006,07.26 13:31:49,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1007,07.26 13:36:07,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1008,07.26 13:36:11,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1009,07.26 13:36:22,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1010,07.26 13:37:15,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1011,07.26 13:39:07,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1012,07.26 13:39:39,Dropbox.exe,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1013,07.26 13:40:11,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1014,07.26 13:40:22,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(122', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1015,07.26 13:41:04,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1016,07.26 13:42:05,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1017,07.26 13:42:10,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1018,07.26 13:43:17,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1019,07.26 13:43:18,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1020,07.26 13:44:26,Dropbox.exe,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1021,07.26 13:44:28,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1022,07.26 13:44:29,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1023,07.26 13:45:00,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1024,07.26 13:46:41,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1025,07.26 13:46:41,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1026,07.26 13:46:41,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1027,07.26 13:46:41,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1028,07.26 13:46:41,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1029,07.26 13:46:41,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1030,07.26 13:46:43,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1031,07.26 13:46:48,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1032,07.26 13:46:51,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1033,07.26 13:46:51,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1034,07.26 13:46:51,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1035,07.26 13:46:51,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1036,07.26 13:46:52,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1037,07.26 13:46:52,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1038,07.26 13:46:52,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1039,07.26 13:47:02,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1040,07.26 13:47:07,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1041,07.26 13:47:11,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1042,07.26 13:47:11,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1043,07.26 13:47:12,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1044,07.26 13:47:16,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1045,07.26 13:47:16,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1046,07.26 13:47:17,chrome.exe *64,"['<*>', 'close', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'sent', ',', '<*>', 'bytes', '(', '<*>', '<*>', ')', 'received', ',', 'lifetime', '<*>']",c904ebb5,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*>"
1047,07.26 13:47:37,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1048,07.26 13:47:37,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1049,07.26 13:47:37,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1050,07.26 13:47:37,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1051,07.26 13:47:37,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
1052,07.26 13:47:38,chrome.exe *64,"['<*>', 'open', 'through', 'proxy', '<*>', 'HTTPS']",56ab45ba,<*> open through proxy <*> HTTPS
